X,Y,Z
112.863,131.445,49.890
110.431,131.106,49.902
111.822,131.154,49.909
112.928,130.344,49.915
114.015,130.118,49.955
110.802,129.723,49.875
115.065,129.862,49.929
112.304,129.300,49.943
111.702,135.401,49.750
113.528,129.217,49.943
114.599,128.860,49.952
114.648,132.329,49.817
111.719,130.139,49.914
115.814,129.200,49.949
116.150,127.158,49.987
116.785,131.932,49.884
116.664,126.020,50.000
116.827,130.851,49.868
87.647,139.766,49.752
90.086,137.922,49.760
116.548,138.327,49.750
116.621,136.021,49.781
133.964,90.396,49.779
134.942,90.783,49.740
119.233,90.905,49.954
128.194,90.938,49.844
124.232,91.004,49.861
122.060,91.000,49.903
132.822,90.948,49.763
129.631,91.007,49.839
131.073,90.992,49.795
117.466,98.447,49.735
117.480,97.314,49.727
118.530,97.070,49.729
117.495,96.212,49.712
117.886,94.257,49.740
121.419,96.015,49.739
119.679,96.724,49.741
120.436,95.630,49.741
122.623,94.981,49.740
125.564,98.229,49.740
123.317,97.956,49.734
119.225,94.392,49.736
123.594,95.606,49.739
118.616,93.395,49.741
133.866,91.858,49.739
134.013,94.636,49.735
133.991,98.151,49.730
135.037,92.199,49.726
134.835,95.432,49.739
134.375,96.814,49.736
135.192,98.342,49.729
135.263,94.165,49.738
129.120,94.775,49.734
127.906,98.474,49.718
130.638,98.388,49.680
131.753,98.130,49.709
132.831,97.879,49.740
130.671,97.287,49.692
131.781,97.033,49.712
129.613,97.208,49.730
133.043,96.833,49.727
132.060,92.521,49.741
130.692,94.409,49.735
129.259,96.261,49.738
117.218,105.726,49.685
117.233,104.619,49.645
118.322,103.716,49.684
117.644,102.615,49.647
118.737,102.389,49.674
117.684,101.440,49.681
119.143,100.930,49.728
117.064,100.264,49.702
117.160,103.620,49.631
120.809,105.819,49.736
119.731,105.533,49.712
121.927,105.617,49.727
125.451,105.702,49.616
120.868,104.711,49.730
124.416,104.826,49.640
119.792,104.421,49.717
123.007,104.241,49.684
124.310,105.898,49.615
124.085,103.422,49.675
122.706,102.793,49.728
120.187,102.430,49.719
121.620,102.473,49.741
124.163,102.313,49.716
120.158,101.233,49.728
121.617,101.243,49.734
122.039,99.333,49.737
122.674,101.712,49.733
121.428,100.250,49.734
120.892,99.039,49.735
124.467,101.097,49.700
118.261,99.062,49.732
134.036,100.435,49.710
134.079,101.519,49.736
133.885,103.063,49.739
134.032,104.241,49.731
135.030,99.685,49.725
135.075,101.346,49.685
127.687,105.781,49.722
129.117,105.835,49.731
127.690,104.701,49.681
128.747,104.462,49.677
126.554,104.878,49.672
126.607,103.780,49.675
127.690,103.549,49.657
126.579,102.460,49.739
128.731,101.945,49.688
126.978,101.086,49.720
128.064,100.835,49.679
128.109,99.736,49.702
129.183,99.459,49.722
127.078,99.923,49.731
125.881,99.281,49.741
125.623,100.677,49.738
130.203,105.606,49.731
132.050,104.857,49.720
130.261,104.496,49.715
132.818,103.219,49.702
132.992,104.208,49.739
131.615,102.550,49.716
133.046,102.036,49.712
129.853,101.692,49.699
131.251,105.670,49.740
130.587,100.593,49.700
132.725,100.639,49.721
131.663,100.341,49.695
132.778,99.537,49.690
131.697,99.238,49.696
131.995,103.839,49.720
117.251,93.185,49.783
117.326,92.082,49.873
118.888,92.338,49.777
124.594,98.537,49.800
122.105,97.676,49.818
124.266,97.174,49.791
125.338,96.923,49.801
124.712,95.776,49.823
121.152,94.617,49.808
123.955,94.674,49.805
122.259,93.814,49.822
123.335,93.558,49.828
120.162,92.686,49.813
122.293,92.736,49.849
121.201,92.437,49.820
123.372,92.484,49.848
125.178,92.200,49.864
125.560,95.097,49.856
119.799,91.715,49.795
122.478,96.137,49.802
117.056,91.110,50.202
125.220,91.203,50.010
128.223,96.974,49.782
127.109,96.646,49.773
128.256,95.867,49.784
128.341,93.659,49.835
127.265,93.357,49.847
128.370,92.556,49.821
127.309,92.252,49.834
126.234,91.956,49.861
126.156,96.250,49.792
130.753,96.175,49.785
131.888,94.270,49.767
129.771,93.699,49.791
131.191,93.160,49.771
130.145,92.304,49.823
130.063,95.412,49.762
135.302,96.407,49.769
135.323,93.163,49.768
126.306,93.011,49.839
131.120,92.046,49.810
121.921,104.406,49.744
120.859,103.562,49.787
123.465,99.895,49.783
124.881,99.937,49.811
122.438,100.472,49.770
133.999,105.752,49.762
132.953,105.872,49.787
135.201,105.863,49.779
134.071,106.866,49.820
134.072,108.168,49.835
135.262,107.451,49.826
124.808,107.626,49.615
118.283,107.245,49.668
119.315,107.438,49.698
121.109,107.336,49.661
126.857,107.510,49.644
128.283,107.570,49.684
123.638,107.148,49.653
125.787,107.193,49.650
121.813,106.617,49.702
122.843,106.478,49.707
125.725,108.209,49.652
129.194,108.056,49.765
131.240,107.621,49.775
130.155,107.340,49.798
133.033,107.411,49.785
153.518,90.965,49.728
149.729,91.022,49.723
143.282,90.684,49.802
140.435,90.776,49.796
137.397,90.724,49.812
144.940,90.404,49.875
146.246,90.860,49.863
154.504,90.666,49.831
148.275,91.015,49.886
150.987,91.092,49.835
163.636,90.444,49.732
161.048,91.018,49.731
155.622,90.851,49.727
159.777,91.016,49.731
165.971,90.396,49.713
173.735,91.058,49.706
158.696,91.061,49.791
170.959,90.875,49.877
169.746,90.502,49.869
172.573,91.072,49.808
144.616,96.899,49.712
144.600,98.046,49.724
142.245,98.366,49.730
139.065,95.660,49.719
140.840,97.155,49.723
140.432,98.159,49.731
135.943,91.386,49.711
142.664,96.202,49.730
137.064,96.565,49.670
143.264,98.239,49.658
135.950,97.420,49.713
136.343,93.198,49.700
136.734,94.696,49.724
138.235,92.744,49.705
138.251,96.574,49.661
144.821,95.164,49.731
140.345,94.939,49.714
139.220,93.889,49.691
137.263,98.467,49.731
141.516,96.060,49.734
138.043,93.991,49.736
150.553,92.120,49.701
146.180,94.824,49.733
150.858,95.351,49.725
147.211,95.461,49.713
148.297,96.063,49.705
146.154,95.932,49.691
147.202,96.527,49.685
150.242,96.992,49.734
147.977,97.426,49.728
150.181,98.141,49.688
147.114,98.210,49.658
145.796,98.404,49.656
149.647,94.245,49.699
148.759,98.141,49.668
151.506,92.634,49.729
154.524,94.326,49.726
153.300,94.847,49.733
154.514,95.442,49.728
152.028,95.387,49.717
153.542,96.229,49.700
152.318,96.773,49.728
154.739,97.381,49.714
154.014,98.447,49.714
153.769,92.323,49.722
152.435,97.850,49.713
154.754,92.987,49.733
148.742,93.383,49.715
145.599,92.907,49.724
151.229,96.282,49.664
147.331,93.313,49.736
148.603,94.980,49.738
150.634,93.478,49.736
144.511,99.154,49.660
143.377,99.278,49.688
140.078,99.189,49.695
144.951,100.289,49.586
143.796,100.459,49.641
141.527,100.208,49.695
142.601,100.609,49.674
140.466,100.369,49.704
143.274,101.493,49.648
138.744,100.916,49.678
137.175,100.649,49.730
140.888,101.532,49.719
139.683,101.339,49.719
136.036,100.895,49.720
143.238,102.643,49.641
138.724,102.055,49.718
142.101,102.769,49.644
140.448,102.590,49.698
137.790,102.417,49.725
144.925,103.583,49.606
143.688,103.780,49.672
141.433,103.543,49.662
135.584,102.363,49.719
142.524,103.898,49.637
140.383,103.659,49.692
138.544,99.320,49.715
138.313,103.648,49.663
144.198,104.906,49.724
141.418,104.606,49.674
143.010,105.067,49.661
140.367,104.764,49.669
138.857,104.574,49.668
141.390,105.701,49.706
139.679,105.513,49.651
138.495,105.594,49.689
137.515,105.392,49.706
136.418,105.670,49.718
136.257,104.625,49.723
142.388,105.873,49.706
149.043,99.183,49.667
147.618,99.368,49.643
146.558,99.844,49.648
150.733,100.319,49.612
148.984,100.251,49.614
147.595,100.463,49.626
145.977,100.894,49.621
147.256,101.834,49.605
150.890,102.278,49.603
149.743,102.223,49.562
148.339,102.471,49.577
145.653,102.245,49.573
150.315,103.367,49.618
149.204,103.328,49.666
146.202,103.974,49.671
150.821,104.500,49.590
149.118,104.412,49.654
147.757,104.628,49.669
146.676,105.099,49.624
150.206,105.584,49.576
148.788,105.754,49.576
146.031,105.895,49.602
152.243,99.031,49.690
154.666,99.604,49.699
152.158,100.106,49.657
153.967,100.705,49.672
152.752,101.234,49.667
151.551,101.196,49.636
152.723,102.309,49.641
154.564,102.919,49.674
153.301,103.478,49.675
154.510,104.040,49.663
152.314,104.249,49.565
153.576,104.849,49.649
152.286,105.396,49.578
153.327,105.871,49.613
145.572,99.485,49.666
154.874,101.206,49.648
142.406,91.200,49.820
144.965,91.635,49.828
141.315,91.393,49.806
143.742,91.875,49.866
140.313,92.016,49.844
139.303,92.178,49.823
137.528,91.848,49.792
144.250,92.994,49.799
142.844,92.891,49.818
141.930,93.303,49.805
140.649,93.149,49.820
135.841,95.287,49.793
136.574,92.214,49.795
139.411,96.885,49.790
138.002,97.773,49.802
141.093,94.106,49.833
137.354,93.246,49.798
148.916,92.091,49.856
146.273,93.707,49.780
147.816,92.417,49.829
149.660,92.788,49.795
154.745,91.987,49.783
154.882,96.391,49.894
139.449,100.024,49.794
137.862,101.413,49.744
161.883,91.922,49.688
160.565,91.987,49.734
162.993,92.122,49.720
159.022,92.145,49.725
158.045,92.977,49.721
162.963,93.238,49.710
160.945,93.285,49.713
158.971,93.811,49.691
157.983,94.077,49.688
160.944,94.350,49.726
156.704,94.631,49.712
158.935,94.922,49.704
159.922,95.214,49.688
157.670,95.443,49.697
158.902,96.034,49.689
160.535,96.310,49.706
159.532,97.125,49.686
161.189,97.403,49.731
158.538,97.431,49.677
157.244,97.427,49.672
163.194,97.957,49.707
159.804,93.063,49.711
163.386,96.355,49.728
160.026,98.016,49.679
159.061,98.327,49.655
157.290,92.050,49.727
161.314,98.432,49.708
158.001,98.457,49.655
163.030,94.363,49.715
155.193,98.354,49.677
161.649,95.726,49.733
155.968,92.374,49.719
157.841,96.428,49.732
164.324,98.405,49.728
159.946,94.083,49.701
171.659,94.736,49.720
166.152,92.102,49.685
167.394,92.391,49.686
169.714,93.834,49.689
172.134,96.992,49.686
172.957,94.045,49.690
170.661,92.230,49.711
169.530,92.381,49.714
173.620,97.851,49.691
170.439,97.836,49.731
173.911,92.393,49.723
172.235,92.991,49.718
174.304,93.679,49.732
172.544,95.966,49.693
167.177,98.488,49.729
170.136,96.367,49.740
165.697,93.698,49.738
168.228,93.427,49.737
157.498,99.361,49.639
161.121,99.628,49.722
156.527,99.625,49.623
162.110,99.912,49.704
159.063,100.193,49.641
160.026,100.487,49.648
155.534,100.450,49.664
163.075,100.727,49.725
161.064,100.758,49.639
162.058,101.030,49.657
158.719,101.585,49.649
157.400,101.581,49.625
164.402,101.829,49.725
161.026,101.842,49.677
163.338,102.650,49.687
160.002,102.694,49.680
158.059,102.706,49.625
162.330,102.958,49.699
163.325,103.767,49.708
157.351,103.765,49.660
156.088,103.762,49.680
162.295,104.071,49.689
160.939,104.099,49.676
159.641,104.096,49.679
164.269,105.160,49.724
162.934,105.154,49.725
160.240,105.184,49.678
155.725,105.185,49.638
161.932,105.452,49.693
158.927,105.736,49.685
155.403,102.241,49.663
159.030,102.939,49.673
156.638,105.654,49.630
157.858,105.781,49.688
160.994,105.873,49.675
158.515,99.316,49.618
163.533,105.966,49.708
166.418,102.314,49.692
167.414,103.674,49.720
166.406,103.966,49.712
167.339,104.775,49.696
165.322,104.862,49.719
166.332,105.113,49.689
165.425,105.869,49.682
173.839,100.085,49.714
170.673,100.513,49.725
172.757,101.532,49.700
170.624,101.622,49.723
171.668,101.841,49.727
171.639,102.988,49.734
169.503,103.623,49.708
173.357,103.744,49.646
168.371,104.482,49.667
170.134,104.680,49.661
174.013,104.804,49.666
172.594,105.426,49.645
170.120,105.790,49.652
168.710,105.859,49.683
168.157,101.669,49.732
170.369,103.023,49.720
174.137,101.522,49.723
165.534,101.785,49.730
174.231,103.198,49.696
170.676,99.483,49.700
171.943,98.864,49.698
169.579,98.997,49.698
169.228,100.926,49.715
167.133,99.741,49.675
172.966,99.337,49.698
164.296,91.551,49.788
164.327,93.754,49.785
164.328,95.428,49.844
162.240,96.580,49.770
167.140,93.696,49.859
167.077,94.764,49.904
165.729,94.873,49.871
165.679,95.947,49.918
166.684,96.236,49.883
165.630,97.076,49.918
166.688,97.350,49.898
165.381,91.324,49.814
167.669,96.502,49.846
166.956,91.491,49.811
168.529,91.963,49.787
171.675,92.134,49.817
168.160,94.502,49.853
168.799,95.596,49.858
172.562,97.948,49.805
168.711,98.378,49.837
173.302,95.097,49.788
171.503,97.936,49.793
165.294,92.607,49.816
172.756,92.078,49.821
170.024,91.469,49.856
162.654,101.838,49.786
164.327,102.929,49.759
164.550,100.818,49.767
165.178,99.562,49.797
166.861,100.914,49.796
166.228,99.080,49.802
169.644,100.003,49.772
178.792,90.902,49.754
177.343,91.004,49.747
180.467,90.889,49.741
183.426,90.994,49.771
192.298,90.735,50.025
190.056,90.879,49.881
193.402,90.960,50.008
185.176,90.950,49.786
194.820,90.861,50.090
198.105,90.912,50.077
201.197,90.961,50.149
205.177,91.012,50.184
211.342,90.874,50.236
203.269,90.704,50.132
202.276,90.868,50.128
207.492,91.012,50.185
199.489,91.012,50.122
212.634,91.098,50.271
182.763,91.897,49.732
180.189,92.296,49.724
177.732,92.700,49.727
182.715,93.003,49.728
183.788,93.221,49.722
180.167,93.408,49.725
177.235,95.760,49.727
176.229,93.319,49.732
178.703,93.402,49.724
181.179,91.671,49.717
176.080,98.011,49.724
175.792,94.679,49.718
175.876,92.337,49.662
178.308,97.516,49.645
178.773,94.860,49.702
177.732,93.975,49.691
180.271,98.457,49.731
179.513,96.729,49.721
183.753,98.033,49.713
180.591,97.117,49.732
181.525,95.834,49.707
182.990,97.016,49.731
180.465,95.287,49.686
183.810,95.584,49.705
178.260,95.937,49.716
182.119,98.006,49.734
185.282,92.248,49.731
185.289,94.050,49.727
184.497,94.828,49.718
187.354,91.575,49.731
185.863,95.704,49.730
185.688,97.378,49.741
187.182,92.582,49.705
189.019,94.281,49.719
175.668,99.714,49.729
176.677,102.789,49.718
175.169,102.806,49.715
178.774,103.175,49.731
175.135,103.918,49.676
179.402,104.269,49.721
180.480,104.488,49.719
177.938,104.884,49.649
175.796,104.973,49.659
177.000,105.623,49.651
174.859,100.710,49.721
175.286,105.839,49.656
175.865,100.714,49.727
177.660,100.994,49.730
178.259,99.875,49.728
176.129,101.942,49.729
179.703,101.026,49.729
181.945,99.815,49.716
183.493,102.821,49.719
179.373,99.391,49.687
180.641,102.784,49.666
183.783,99.330,49.712
179.598,102.117,49.725
180.760,100.744,49.718
178.672,101.500,49.738
183.659,105.017,49.727
184.647,99.975,49.710
174.838,92.831,49.793
181.862,96.944,49.837
177.162,98.018,49.808
176.900,91.907,49.751
175.669,95.730,49.774
179.057,98.323,49.796
176.693,94.220,49.757
175.813,91.315,49.809
175.142,97.678,49.859
182.785,96.004,49.792
178.027,98.522,49.785
192.235,91.852,49.965
193.339,92.073,49.970
191.093,92.766,49.919
192.208,92.954,49.970
189.972,93.098,49.882
186.281,93.343,49.804
188.177,93.517,49.863
191.087,93.870,49.870
191.058,94.988,49.967
189.579,95.089,49.919
188.121,95.187,49.905
192.853,95.685,50.035
190.996,96.114,49.955
189.554,96.201,49.969
187.351,96.346,49.860
192.805,96.821,49.969
191.753,97.193,49.987
190.226,97.267,49.953
189.100,97.630,49.919
187.633,97.696,49.843
193.522,93.317,49.998
190.942,98.320,49.957
186.735,97.208,49.838
189.763,98.441,49.955
187.198,94.201,49.839
185.976,98.430,49.838
186.342,91.784,49.840
193.819,97.217,50.007
193.804,96.005,50.066
190.081,94.150,49.881
188.352,91.464,49.826
187.022,98.544,49.848
184.795,93.123,49.785
183.224,100.210,49.817
183.192,101.287,49.844
181.388,101.668,49.837
183.051,104.090,49.822
182.290,105.214,49.825
181.225,105.549,49.814
184.054,101.881,49.864
183.093,105.849,49.818
184.076,103.751,49.850
180.235,99.894,49.798
178.088,105.931,49.772
184.161,105.884,49.876
193.070,99.291,49.968
191.609,99.390,49.918
187.216,99.680,49.848
185.771,99.774,49.865
190.511,99.756,49.972
193.023,100.402,49.983
187.186,100.786,49.910
185.002,100.938,49.844
190.476,100.852,49.940
188.242,101.558,49.942
186.075,101.702,49.909
193.730,101.455,50.000
184.912,102.601,49.879
191.191,102.492,50.008
186.030,102.802,49.833
192.960,102.648,50.007
190.056,102.813,49.985
187.847,102.958,49.932
188.905,103.181,49.952
192.923,103.754,49.994
190.723,103.901,49.970
191.838,104.086,50.010
189.626,104.232,49.961
187.762,104.618,49.928
186.690,104.955,49.924
193.634,104.784,50.039
191.789,105.200,50.030
188.852,105.391,49.983
192.860,105.422,50.048
187.754,105.730,49.961
187.039,102.182,49.898
185.892,105.891,49.933
193.846,105.767,50.064
193.833,103.166,49.988
193.909,99.888,49.989
191.108,105.971,50.042
195.918,91.613,50.076
198.800,91.970,50.167
197.325,92.068,50.094
201.307,92.067,50.132
196.196,92.989,50.086
194.742,93.081,50.070
198.780,93.087,50.111
201.284,93.176,50.146
200.190,93.538,50.114
195.444,94.147,50.060
198.723,94.224,50.124
200.851,94.603,50.115
196.505,94.893,50.078
195.454,95.258,50.064
198.668,95.295,50.100
197.554,95.667,50.098
200.837,95.722,50.099
196.475,96.032,50.078
199.710,96.634,50.088
200.786,96.820,50.108
196.437,97.147,50.089
194.952,97.796,50.023
199.652,97.741,50.072
200.740,97.929,50.055
198.574,98.075,50.049
203.482,91.913,50.174
202.370,92.841,50.130
203.412,93.588,50.155
202.314,93.951,50.132
203.398,94.700,50.174
201.946,95.374,50.102
202.999,96.125,50.106
201.829,98.145,50.053
202.940,98.441,50.051
194.435,95.173,50.049
194.162,98.444,49.994
209.905,98.442,50.177
208.730,98.387,50.155
205.950,98.437,50.113
207.881,97.454,50.103
206.768,97.555,50.138
210.115,96.451,50.226
208.614,96.561,50.236
205.730,97.390,50.150
209.365,96.063,50.210
206.166,96.531,50.150
207.254,95.816,50.202
209.896,95.169,50.172
205.248,96.674,50.127
205.724,95.716,50.190
209.326,94.395,50.203
206.360,94.822,50.193
208.316,94.122,50.388
206.937,93.988,50.209
209.020,93.339,50.188
205.193,94.930,50.189
207.566,93.207,50.158
210.016,92.571,50.173
208.516,92.393,50.270
206.089,92.961,50.210
208.892,91.405,50.157
206.031,91.960,50.374
205.033,97.952,50.099
204.980,92.289,50.240
211.953,98.433,50.258
213.170,98.242,50.247
210.941,97.664,50.198
213.299,97.100,50.257
212.845,96.026,50.249
210.759,95.781,50.227
211.722,95.270,50.254
213.175,94.795,50.250
210.925,94.893,50.212
212.293,94.367,50.274
212.326,93.227,50.263
213.219,92.572,50.319
211.350,92.585,50.220
212.203,92.061,50.251
204.035,96.314,50.131
203.998,97.453,50.105
204.287,94.098,50.136
210.598,91.738,50.208
204.209,95.315,50.153
199.645,98.846,50.128
195.288,99.146,50.023
200.695,99.041,50.009
198.520,99.223,50.040
197.413,99.584,50.014
196.316,100.468,50.040
201.025,100.417,50.076
198.861,100.561,50.071
197.381,101.244,50.068
195.527,101.636,50.011
200.569,101.848,50.041
198.432,101.994,50.076
199.806,103.003,50.020
198.363,103.101,50.024
195.462,103.292,50.042
197.294,103.464,50.015
199.788,104.109,50.055
198.340,104.209,50.056
194.732,104.450,50.027
194.991,100.280,49.995
201.202,104.568,50.043
199.029,105.268,50.070
200.092,105.456,50.071
197.937,105.603,50.074
201.157,105.646,50.052
194.713,102.545,50.024
196.728,105.637,50.055
201.768,99.262,50.038
203.529,100.537,50.057
202.103,100.634,50.056
202.788,101.672,50.068
201.991,102.308,50.059
202.692,103.359,50.010
202.263,105.311,50.046
203.467,102.508,50.046
202.238,104.287,50.064
209.665,105.890,50.004
208.415,105.901,50.015
206.914,105.788,50.022
208.880,104.922,50.013
207.460,104.743,50.041
206.376,104.941,50.032
208.558,103.890,50.021
210.022,103.292,50.036
205.290,104.837,50.062
206.725,103.839,50.072
207.700,103.229,50.061
209.796,102.201,50.050
206.119,103.013,50.093
207.261,102.302,50.065
208.175,101.721,50.096
209.586,101.134,50.175
205.103,102.952,50.036
206.531,101.579,50.084
207.212,100.845,50.114
209.784,100.124,50.190
205.611,101.013,50.043
207.566,99.863,50.120
208.705,99.563,50.172
205.041,100.170,50.089
205.040,99.130,50.108
213.026,105.842,49.986
210.862,105.879,49.990
211.864,105.462,49.996
212.867,104.727,49.995
212.055,103.748,50.040
213.313,103.539,50.035
211.102,103.084,50.064
213.354,102.151,50.147
211.251,101.921,50.139
212.093,101.206,50.135
210.950,100.848,50.156
211.872,100.086,50.245
